intern_id,name,gender,domain,college,internship_start_date,week_number,week_start_date,tasks_assigned,tasks_completed,task_completion_rate,attendance,late_submissions,mentor_rating,performance_score
179,Sneha Gupta,Female,Data Science,SRM,2024-10-07,15,2024-10-07,15,13,86.67,79.86,0,4.68,86.71
179,Sneha Gupta,Female,Data Science,SRM,2024-10-07,16,2024-10-07,15,13,86.67,66.61,2,4.76,83.21
179,Sneha Gupta,Female,Data Science,SRM,2024-10-07,17,2024-10-07,14,7,50.0,94.6,4,4.25,73.88
179,Sneha Gupta,Female,Data Science,SRM,2024-10-07,18,2024-10-07,6,5,83.33,91.68,3,4.71,89.1
179,Sneha Gupta,Female,Data Science,SRM,2024-10-07,19,2024-10-07,10,4,40.0,81.1,2,4.42,66.85
179,Sneha Gupta,Female,Data Science,SRM,2024-10-07,20,2024-10-07,15,9,60.0,90.11,2,3.6,72.63
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,1,2024-06-27,9,7,77.78,92.2,3,2.96,76.53
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,2,2024-06-27,9,9,100.0,73.61,3,4.79,90.82
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,3,2024-06-27,14,11,78.57,74.85,0,3.41,74.34
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,4,2024-06-27,13,7,53.85,67.21,3,3.94,65.34
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,5,2024-06-27,15,6,40.0,71.96,4,2.71,53.85
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,6,2024-06-27,8,8,100.0,93.32,2,4.32,93.92
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,7,2024-06-27,7,7,100.0,92.13,1,3.32,87.56
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,8,2024-06-27,9,3,33.33,61.83,0,4.04,56.12
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,9,2024-06-27,5,4,80.0,82.11,2,2.67,72.65
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,10,2024-06-27,10,5,50.0,71.92,1,2.96,59.34
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,11,2024-06-27,11,11,100.0,61.44,2,3.42,78.95
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,12,2024-06-27,14,12,85.71,74.21,0,2.85,73.65
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,13,2024-06-27,10,10,100.0,64.85,0,4.04,83.69
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,14,2024-06-27,14,12,85.71,88.22,2,2.9,78.15
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,15,2024-06-27,13,8,61.54,75.62,2,4.02,71.42
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,16,2024-06-27,9,9,100.0,87.19,4,2.6,81.76
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,17,2024-06-27,13,7,53.85,97.72,5,3.41,71.32
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,18,2024-06-27,12,7,58.33,97.12,5,4.7,80.67
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,19,2024-06-27,12,4,33.33,83.7,5,4.91,67.9
180,Shriya Mathur,Female,AI,NMIMS,2024-06-27,20,2024-06-27,10,8,80.0,75.01,3,4.57,81.92
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,1,2024-07-25,11,11,100.0,87.03,5,4.03,90.29
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,2,2024-07-25,12,12,100.0,79.15,4,3.79,86.48
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,3,2024-07-25,6,5,83.33,70.66,4,3.7,76.73
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,4,2024-07-25,7,7,100.0,92.5,4,3.83,90.73
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,5,2024-07-25,10,5,50.0,62.49,3,4.74,67.19
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,6,2024-07-25,10,8,80.0,79.14,3,3.77,78.36
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,7,2024-07-25,11,5,45.45,62.91,4,2.68,53.13
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,8,2024-07-25,12,11,91.67,82.64,1,3.6,83.06
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,9,2024-07-25,9,5,55.56,62.26,0,4.94,70.54
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,10,2024-07-25,11,11,100.0,77.91,2,4.8,92.17
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,11,2024-07-25,11,6,54.55,92.73,3,4.52,76.76
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,12,2024-07-25,11,10,90.91,60.59,1,4.59,82.08
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,13,2024-07-25,8,4,50.0,90.46,0,4.13,71.92
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,14,2024-07-25,10,8,80.0,72.55,2,3.11,72.42
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,15,2024-07-25,9,9,100.0,66.13,4,3.43,80.42
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,16,2024-07-25,10,6,60.0,79.94,3,4.25,73.48
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,17,2024-07-25,5,3,60.0,62.92,1,3.33,62.86
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,18,2024-07-25,11,10,90.91,85.69,3,4.57,89.49
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,19,2024-07-25,12,10,83.33,67.27,3,3.72,75.83
181,Hitansh Patidar,Male,Digital Marketing,VIT,2024-07-25,20,2024-07-25,13,10,76.92,85.16,0,2.83,73.3
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,1,2024-09-05,13,6,46.15,91.39,3,4.16,70.84
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,2,2024-09-05,7,4,57.14,70.12,2,4.97,73.71
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,3,2024-09-05,15,3,20.0,93.58,2,4.69,64.21
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,4,2024-09-05,6,3,50.0,92.07,2,3.46,68.38
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,5,2024-09-05,14,11,78.57,93.18,1,3.63,81.16
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,6,2024-09-05,9,5,55.56,79.56,2,4.34,72.13
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,7,2024-09-05,8,3,37.5,70.74,0,4.67,64.24
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,8,2024-09-05,9,6,66.67,73.91,5,3.6,70.44
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,9,2024-09-05,7,7,100.0,81.95,1,3.82,87.51
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,10,2024-09-05,5,4,80.0,68.54,3,2.93,70.14
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,11,2024-09-05,6,5,83.33,72.32,1,4.03,79.21
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,12,2024-09-05,12,8,66.67,85.73,1,3.08,70.87
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,13,2024-09-05,14,11,78.57,60.93,2,3.78,72.39
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,14,2024-09-05,10,10,100.0,95.74,3,4.34,94.76
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,15,2024-09-05,6,5,83.33,76.7,4,4.73,84.72
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,16,2024-09-05,12,5,41.67,91.55,0,4.56,71.49
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,17,2024-09-05,8,4,50.0,91.35,3,4.55,74.7
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,18,2024-09-05,7,3,42.86,63.04,4,4.05,60.36
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,19,2024-09-05,6,6,100.0,73.4,0,2.73,78.4
182,Anisha Bondre,Female,Digital Marketing,SRM,2024-09-05,20,2024-09-05,9,8,88.89,90.84,3,3.74,85.25
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,1,2024-07-24,5,5,100.0,76.66,2,4.56,90.36
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,2,2024-07-24,6,4,66.67,69.58,4,4.34,73.58
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,3,2024-07-24,12,9,75.0,82.77,0,2.63,70.61
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,4,2024-07-24,6,6,100.0,72.79,1,2.77,78.46
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,5,2024-07-24,8,4,50.0,84.19,5,2.69,61.4
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,6,2024-07-24,5,5,100.0,79.81,4,2.58,79.42
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,7,2024-07-24,14,10,71.43,91.9,5,4.28,81.82
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,8,2024-07-24,8,8,100.0,71.76,1,3.8,84.33
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,9,2024-07-24,11,9,81.82,84.75,1,4.25,83.65
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,10,2024-07-24,13,3,23.08,64.08,4,4.24,53.9
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,11,2024-07-24,15,7,46.67,64.29,5,3.35,58.06
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,12,2024-07-24,12,10,83.33,96.33,5,2.99,80.17
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,13,2024-07-24,6,5,83.33,69.15,4,2.78,70.76
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,14,2024-07-24,9,4,44.44,99.74,2,3.1,66.3
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,15,2024-07-24,5,3,60.0,77.52,5,4.23,72.64
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,16,2024-07-24,14,12,85.71,83.78,1,3.68,81.5
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,17,2024-07-24,15,14,93.33,95.42,4,4.58,93.44
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,18,2024-07-24,7,5,71.43,78.65,2,3.57,73.59
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,19,2024-07-24,5,4,80.0,87.46,3,3.36,78.4
183,Ajinkya Thakre,Male,Digital Marketing,IIT,2024-07-24,20,2024-07-24,15,12,80.0,95.72,5,4.23,86.1
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,1,2024-10-30,6,6,100.0,91.1,0,3.52,88.45
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,2,2024-10-30,11,10,90.91,85.33,0,4.15,86.86
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,3,2024-10-30,10,10,100.0,86.59,5,2.7,82.18
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,4,2024-10-30,11,6,54.55,77.18,4,2.79,61.71
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,5,2024-10-30,15,3,20.0,73.93,4,4.73,58.56
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,6,2024-10-30,10,6,60.0,63.87,2,3.06,61.52
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,7,2024-10-30,6,3,50.0,99.75,0,2.9,67.32
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,8,2024-10-30,9,3,33.33,67.55,2,4.41,60.06
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,9,2024-10-30,9,5,55.56,93.49,0,3.02,68.39
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,10,2024-10-30,9,6,66.67,87.57,5,2.68,69.02
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,11,2024-10-30,6,3,50.0,77.97,1,4.34,69.43
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,12,2024-10-30,5,3,60.0,63.73,3,4.62,70.84
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,13,2024-10-30,10,9,90.0,63.94,4,4.29,80.92
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,14,2024-10-30,10,6,60.0,90.39,3,3.11,69.78
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,15,2024-10-30,8,8,100.0,67.51,4,3.47,81.07
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,16,2024-10-30,7,5,71.43,87.37,3,4.54,82.02
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,17,2024-10-30,7,4,57.14,67.02,1,3.32,62.88
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,18,2024-10-30,10,3,30.0,76.05,4,4.16,59.77
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,19,2024-10-30,11,5,45.45,86.85,1,4.6,71.83
184,Hrushi Rule,Male,Cyber Security,SRM,2024-10-30,20,2024-10-30,7,7,100.0,68.4,1,3.46,81.28
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,1,2024-10-13,6,6,100.0,74.78,3,3.64,84.27
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,2,2024-10-13,9,8,88.89,62.84,2,2.84,71.45
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,3,2024-10-13,15,10,66.67,88.4,2,4.83,82.17
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,4,2024-10-13,12,7,58.33,63.65,4,3.56,63.79
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,5,2024-10-13,15,11,73.33,84.99,1,3.62,76.55
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,6,2024-10-13,8,3,37.5,90.09,3,4.15,66.93
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,7,2024-10-13,5,3,60.0,65.61,4,3.98,67.56
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,8,2024-10-13,15,10,66.67,87.21,4,2.55,68.13
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,9,2024-10-13,9,7,77.78,64.43,4,4.73,78.82
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,10,2024-10-13,5,5,100.0,72.65,0,4.95,91.5
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,11,2024-10-13,11,3,27.27,61.91,3,4.64,57.32
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,12,2024-10-13,15,4,26.67,78.55,5,3.12,52.95
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,13,2024-10-13,13,4,30.77,67.02,5,4.61,60.07
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,14,2024-10-13,14,14,100.0,96.09,0,4.07,93.25
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,15,2024-10-13,15,14,93.33,92.15,4,3.06,83.34
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,16,2024-10-13,13,8,61.54,90.58,5,2.94,69.43
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,17,2024-10-13,5,4,80.0,71.12,3,2.96,71.1
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,18,2024-10-13,15,10,66.67,86.56,5,4.01,76.7
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,19,2024-10-13,6,6,100.0,65.05,2,4.14,84.36
185,Rahul Joshi,Male,UI/UX,SRM,2024-10-13,20,2024-10-13,5,5,100.0,97.92,3,4.28,95.06
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,1,2024-07-17,6,5,83.33,87.67,4,2.75,76.13
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,2,2024-07-17,7,7,100.0,79.18,3,4.35,89.85
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,3,2024-07-17,13,6,46.15,84.64,0,3.38,64.13
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,4,2024-07-17,9,9,100.0,60.3,1,4.87,87.31
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,5,2024-07-17,15,13,86.67,95.57,2,3.54,84.58
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,6,2024-07-17,13,13,100.0,68.44,2,3.88,83.81
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,7,2024-07-17,12,9,75.0,68.48,0,4.93,80.12
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,8,2024-07-17,5,4,80.0,90.52,4,3.56,80.52
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,9,2024-07-17,12,7,58.33,91.93,0,4.35,77.01
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,10,2024-07-17,6,5,83.33,88.02,4,4.05,84.04
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,11,2024-07-17,5,4,80.0,92.89,2,3.09,78.41
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,12,2024-07-17,6,6,100.0,63.55,2,4.18,84.14
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,13,2024-07-17,11,5,45.45,85.0,5,4.19,68.82
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,14,2024-07-17,6,5,83.33,60.38,0,2.8,68.25
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,15,2024-07-17,6,6,100.0,66.83,1,4.45,86.75
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,16,2024-07-17,11,4,36.36,86.53,0,3.53,61.68
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,17,2024-07-17,15,13,86.67,89.57,2,3.22,80.86
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,18,2024-07-17,9,5,55.56,75.37,4,4.89,74.18
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,19,2024-07-17,9,9,100.0,79.36,4,3.0,81.81
186,Yashas Khapde,Male,Java Developer,BITS,2024-07-17,20,2024-07-17,13,9,69.23,84.85,3,2.74,69.59
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,1,2024-07-05,8,6,75.0,74.4,2,3.21,71.58
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,2,2024-07-05,15,8,53.33,69.58,5,3.12,60.93
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,3,2024-07-05,7,5,71.43,94.33,5,3.13,75.65
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,4,2024-07-05,15,12,80.0,65.06,2,2.63,67.3
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,5,2024-07-05,8,3,37.5,87.54,0,3.24,60.7
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,6,2024-07-05,10,10,100.0,77.02,2,3.87,86.33
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,7,2024-07-05,10,6,60.0,93.32,2,3.81,74.86
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,8,2024-07-05,9,4,44.44,94.16,0,3.53,67.2
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,9,2024-07-05,12,4,33.33,63.75,2,2.91,49.92
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,10,2024-07-05,11,7,63.64,76.86,1,2.97,66.33
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,11,2024-07-05,15,13,86.67,87.38,4,4.82,89.8
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,12,2024-07-05,14,6,42.86,63.95,0,4.43,62.91
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,13,2024-07-05,10,8,80.0,65.9,3,4.2,76.97
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,14,2024-07-05,10,8,80.0,98.04,1,3.41,81.87
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,15,2024-07-05,6,3,50.0,84.69,5,2.61,61.07
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,16,2024-07-05,7,7,100.0,67.12,5,2.68,76.22
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,17,2024-07-05,12,7,58.33,67.64,3,2.53,58.8
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,18,2024-07-05,10,7,70.0,63.67,1,3.72,69.42
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,19,2024-07-05,15,3,20.0,70.57,4,4.26,54.73
187,Smita Jain,Female,Cloud Computing,VIT,2024-07-05,20,2024-07-05,14,10,71.43,69.91,1,4.04,73.78
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,1,2024-09-14,10,8,80.0,79.26,5,4.82,84.7
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,2,2024-09-14,11,7,63.64,93.88,1,2.6,69.22
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,3,2024-09-14,9,7,77.78,78.67,1,4.36,80.87
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,4,2024-09-14,7,3,42.86,72.02,5,2.74,55.19
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,5,2024-09-14,5,3,60.0,75.58,0,2.81,63.53
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,6,2024-09-14,5,5,100.0,96.24,0,3.98,92.75
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,7,2024-09-14,9,5,55.56,86.32,5,4.93,77.7
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,8,2024-09-14,14,12,85.71,77.94,3,4.23,83.05
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,9,2024-09-14,14,3,21.43,98.29,3,2.83,55.04
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,10,2024-09-14,5,3,60.0,87.89,5,4.36,76.53
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,11,2024-09-14,11,5,45.45,71.23,0,4.8,68.35
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,12,2024-09-14,9,5,55.56,71.55,5,3.25,63.19
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,13,2024-09-14,7,5,71.43,61.69,2,2.78,63.76
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,14,2024-09-14,11,3,27.27,98.49,1,4.15,65.35
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,15,2024-09-14,14,4,28.57,87.54,4,4.51,64.75
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,16,2024-09-14,5,5,100.0,98.59,3,2.83,86.56
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,17,2024-09-14,5,4,80.0,62.96,3,3.65,72.79
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,18,2024-09-14,9,6,66.67,86.16,0,2.51,67.58
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,19,2024-09-14,15,6,40.0,81.19,5,4.83,69.34
188,Mohit Ahuja,Male,App Development,Manipal,2024-09-14,20,2024-09-14,14,3,21.43,96.64,1,4.56,64.92
189,Reyansh More,Male,AI,SRM,2024-08-17,1,2024-08-17,7,5,71.43,71.16,0,3.4,70.32
189,Reyansh More,Male,AI,SRM,2024-08-17,2,2024-08-17,7,4,57.14,94.64,5,3.17,70.27
189,Reyansh More,Male,AI,SRM,2024-08-17,3,2024-08-17,6,4,66.67,99.96,5,4.11,81.32
189,Reyansh More,Male,AI,SRM,2024-08-17,4,2024-08-17,9,9,100.0,74.73,3,4.31,88.28
189,Reyansh More,Male,AI,SRM,2024-08-17,5,2024-08-17,15,4,26.67,62.17,5,2.54,44.56
189,Reyansh More,Male,AI,SRM,2024-08-17,6,2024-08-17,5,5,100.0,60.2,3,2.86,75.22
189,Reyansh More,Male,AI,SRM,2024-08-17,7,2024-08-17,8,3,37.5,87.62,5,2.84,58.33
189,Reyansh More,Male,AI,SRM,2024-08-17,8,2024-08-17,13,6,46.15,84.7,1,3.23,63.25
189,Reyansh More,Male,AI,SRM,2024-08-17,9,2024-08-17,5,4,80.0,69.95,0,4.94,82.62
189,Reyansh More,Male,AI,SRM,2024-08-17,10,2024-08-17,6,5,83.33,60.41,1,2.86,68.61
189,Reyansh More,Male,AI,SRM,2024-08-17,11,2024-08-17,11,11,100.0,73.13,1,4.17,86.96
189,Reyansh More,Male,AI,SRM,2024-08-17,12,2024-08-17,11,7,63.64,88.63,5,4.57,79.47
189,Reyansh More,Male,AI,SRM,2024-08-17,13,2024-08-17,9,3,33.33,80.54,0,4.21,62.75
189,Reyansh More,Male,AI,SRM,2024-08-17,14,2024-08-17,9,6,66.67,83.29,5,3.92,75.17
189,Reyansh More,Male,AI,SRM,2024-08-17,15,2024-08-17,8,8,100.0,68.65,1,2.83,77.58
189,Reyansh More,Male,AI,SRM,2024-08-17,16,2024-08-17,15,15,100.0,95.19,5,3.19,87.7
189,Reyansh More,Male,AI,SRM,2024-08-17,17,2024-08-17,5,4,80.0,67.66,4,3.73,74.68
189,Reyansh More,Male,AI,SRM,2024-08-17,18,2024-08-17,8,8,100.0,72.01,5,4.53,88.78
189,Reyansh More,Male,AI,SRM,2024-08-17,19,2024-08-17,12,10,83.33,88.05,1,4.85,88.85
189,Reyansh More,Male,AI,SRM,2024-08-17,20,2024-08-17,5,5,100.0,82.02,3,2.71,80.87
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,1,2024-08-14,5,4,80.0,88.89,3,4.71,86.93
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,2,2024-08-14,12,6,50.0,91.14,1,4.81,76.2
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,3,2024-08-14,11,11,100.0,97.69,1,2.84,86.35
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,4,2024-08-14,5,5,100.0,98.18,2,3.2,88.65
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,5,2024-08-14,15,5,33.33,63.56,4,4.95,62.1
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,6,2024-08-14,6,5,83.33,70.82,5,4.76,83.14
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,7,2024-08-14,12,4,33.33,92.74,1,4.5,68.15
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,8,2024-08-14,5,5,100.0,88.16,5,3.4,86.85
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,9,2024-08-14,6,5,83.33,91.83,5,4.7,89.08
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,10,2024-08-14,14,3,21.43,61.94,2,3.31,47.01
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,11,2024-08-14,5,4,80.0,94.44,0,3.97,84.15
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,12,2024-08-14,7,7,100.0,70.24,2,2.54,76.31
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,13,2024-08-14,7,5,71.43,91.44,0,2.68,72.08
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,14,2024-08-14,14,12,85.71,79.29,1,4.27,83.69
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,15,2024-08-14,6,5,83.33,99.94,1,3.08,81.79
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,16,2024-08-14,11,9,81.82,77.57,1,4.34,82.04
190,Sahil Kale,Male,Python Developer,NMIMS,2024-08-14,17,2024-08-14,8,7,87.5,64.46,2,3.87,77.56
